PRODUCTID,PRODUCT,TYPE,UNITPRICE,UNIT,QTY,TOTALSALES,CURRENCY,STORE,COUNTRY,YEAR
13,capsicum,vegetables,0.5,kg,48437,205025.3,EUR,Store J,Germany,2019
14,onion,vegetables,0.2,kg,7889,206603.1,EUR,Store J,Germany,2019
15,potato,vegetables,0.3,kg,9216,209367.9,EUR,Store J,Germany,2019
16,lemon,vegetables,0.4,kg,11005,213769.9,EUR,Store J,Germany,2019
17,tomato,vegetables,0.6,kg,52686,245381.5,EUR,Store J,Germany,2019
18,raddish,vegetables,0.3,kg,17868,250741.9,EUR,Store J,Germany,2019
19,beetroot,vegetables,0.4,kg,63953,276323.1,EUR,Store J,Germany,2019
20,cabbage,vegetables,0.5,piece,22309,287477.6,EUR,Store J,Germany,2019
21,lettuce,vegetables,0.6,piece,62740,325121.6,EUR,Store J,Germany,2019
22,spinach,vegetables,0.7,kg,20632,339564.0,EUR,Store J,Germany,2019
23,soy bean,vegetables,0.8,kg,25194,359719.2,EUR,Store J,Germany,2019
24,cauliflower,vegetables,0.6,piece,49728,389556.0,EUR,Store J,Germany,2019
25,bell pepper,vegetables,0.7,kg,1777,390799.9,EUR,Store J,Germany,2019
26,chilli pepper,vegetables,0.5,kg,20262,400930.9,EUR,Store J,Germany,2019
27,turnip,vegetables,0.4,kg,21191,409407.3,EUR,Store J,Germany,2019
28,corn,vegetables,0.3,kg,41163,421756.2,EUR,Store J,Germany,2019
29,sweetcorn,vegetables,0.4,kg,18431,429128.6,EUR,Store J,Germany,2019
30,sweet potato,vegetables,0.5,kg,53359,455808.1,EUR,Store J,Germany,2019
31,paprika,vegetables,2.0,kg,40119,536046.1,EUR,Store J,Germany,2019
32,jalepeno,vegetables,2.0,kg,89019,714084.1,EUR,Store J,Germany,2019
33,ginger,vegetables,1.5,kg,89053,847663.6,EUR,Store J,Germany,2019
34,garlic,vegetables,1.5,kg,44129,913857.1,EUR,Store J,Germany,2019
35,peas,vegetables,3.0,kg,34628,1017741.1,EUR,Store J,Germany,2019
36,eggplant,vegetables,1.5,kg,12486,1036470.1,EUR,Store J,Germany,2019
1,banana,fruits,0.5,kg,20130,10065.0,EUR,Store K,Germany,2019
2,apple,fruits,0.7,kg,46678,42739.6,EUR,Store K,Germany,2019
3,pear,fruits,0.6,kg,45899,70279.0,EUR,Store K,Germany,2019
4,grapes,fruits,1.2,kg,48452,128421.4,EUR,Store K,Germany,2019
5,orange,fruits,0.8,kg,22575,146481.4,EUR,Store K,Germany,2019
6,kiwi,fruits,0.9,piece,27669,171383.5,EUR,Store K,Germany,2019
7,watermelon,fruits,5.0,kg,37141,357088.5,EUR,Store K,Germany,2019
8,pomegranate,fruits,2.5,kg,12642,388693.5,EUR,Store K,Germany,2019
9,pineapple,fruits,1.5,piece,49904,463549.5,EUR,Store K,Germany,2019
10,mango,fruits,2.0,piece,7079,477707.5,EUR,Store K,Germany,2019
11,cucumber,vegetables,0.4,piece,46999,496507.1,EUR,Store K,Germany,2019
12,carrot,vegetables,0.3,kg,56677,513510.2,EUR,Store K,Germany,2019
13,capsicum,vegetables,0.5,kg,53369,540194.7,EUR,Store K,Germany,2019
14,onion,vegetables,0.2,kg,61789,552552.5,EUR,Store K,Germany,2019
15,potato,vegetables,0.3,kg,19528,558410.9,EUR,Store K,Germany,2019
16,lemon,vegetables,0.4,kg,62968,583598.1,EUR,Store K,Germany,2019
17,tomato,vegetables,0.6,kg,35585,604949.1,EUR,Store K,Germany,2019
18,raddish,vegetables,0.3,kg,13628,609037.5,EUR,Store K,Germany,2019
19,beetroot,vegetables,0.4,kg,8062,612262.3,EUR,Store K,Germany,2019
20,cabbage,vegetables,0.5,piece,22751,623637.8,EUR,Store K,Germany,2019
21,lettuce,vegetables,0.6,piece,42928,649394.6,EUR,Store K,Germany,2019
22,spinach,vegetables,0.7,kg,58332,690227.0,EUR,Store K,Germany,2019
23,soy bean,vegetables,0.8,kg,63711,741195.8,EUR,Store K,Germany,2019
24,cauliflower,vegetables,0.6,piece,13857,749510.0,EUR,Store K,Germany,2019
25,bell pepper,vegetables,0.7,kg,7413,754699.1,EUR,Store K,Germany,2019
26,chilli pepper,vegetables,0.5,kg,15700,762549.1,EUR,Store K,Germany,2019
27,turnip,vegetables,0.4,kg,74967,792535.9,EUR,Store K,Germany,2019
28,corn,vegetables,0.3,kg,26063,800354.8,EUR,Store K,Germany,2019
29,sweetcorn,vegetables,0.4,kg,67546,827373.2,EUR,Store K,Germany,2019
30,sweet potato,vegetables,0.5,kg,30084,842415.2,EUR,Store K,Germany,2019
31,paprika,vegetables,2.0,kg,45202,932819.2,EUR,Store K,Germany,2019
32,jalepeno,vegetables,2.0,kg,13445,959709.2,EUR,Store K,Germany,2019
33,ginger,vegetables,1.5,kg,2644,963675.2,EUR,Store K,Germany,2019
34,garlic,vegetables,1.5,kg,10984,980151.2,EUR,Store K,Germany,2019
35,peas,vegetables,3.0,kg,23250,1049901.2,EUR,Store K,Germany,2019
36,eggplant,vegetables,1.5,kg,89083,1183525.7,EUR,Store K,Germany,2019
1,banana,fruits,0.5,kg,6143,3071.5,EUR,Store L,Germany,2019
2,apple,fruits,0.7,kg,38255,29850.0,EUR,Store L,Germany,2019
3,pear,fruits,0.6,kg,74632,74629.2,EUR,Store L,Germany,2019
4,grapes,fruits,1.2,kg,31853,112852.8,EUR,Store L,Germany,2019
5,orange,fruits,0.8,kg,18938,128003.2,EUR,Store L,Germany,2019
6,kiwi,fruits,0.9,piece,12362,139129.0,EUR,Store L,Germany,2019
7,watermelon,fruits,5.0,kg,59949,438874.0,EUR,Store L,Germany,2019
8,pomegranate,fruits,2.5,kg,12331,469701.5,EUR,Store L,Germany,2019
9,pineapple,fruits,1.5,piece,23634,505152.5,EUR,Store L,Germany,2019
10,mango,fruits,2.0,piece,83391,671934.5,EUR,Store L,Germany,2019
11,cucumber,vegetables,0.4,piece,20969,680322.1,EUR,Store L,Germany,2019
12,carrot,vegetables,0.3,kg,1867,680882.2,EUR,Store L,Germany,2019
13,capsicum,vegetables,0.5,kg,12783,687273.7,EUR,Store L,Germany,2019
14,onion,vegetables,0.2,kg,10132,689300.1,EUR,Store L,Germany,2019
15,potato,vegetables,0.3,kg,6882,691364.7,EUR,Store L,Germany,2019
16,lemon,vegetables,0.4,kg,44461,709149.1,EUR,Store L,Germany,2019
17,tomato,vegetables,0.6,kg,57649,743738.5,EUR,Store L,Germany,2019
18,raddish,vegetables,0.3,kg,66238,763609.9,EUR,Store L,Germany,2019
19,beetroot,vegetables,0.4,kg,43769,781117.5,EUR,Store L,Germany,2019
20,cabbage,vegetables,0.5,piece,9200,785717.5,EUR,Store L,Germany,2019
21,lettuce,vegetables,0.6,piece,2021,786930.1,EUR,Store L,Germany,2019
22,spinach,vegetables,0.7,kg,26053,805167.2,EUR,Store L,Germany,2019
23,soy bean,vegetables,0.8,kg,17521,819184.0,EUR,Store L,Germany,2019
24,cauliflower,vegetables,0.6,piece,36317,840974.2,EUR,Store L,Germany,2019
25,bell pepper,vegetables,0.7,kg,50565,876369.7,EUR,Store L,Germany,2019
26,chilli pepper,vegetables,0.5,kg,47767,900253.2,EUR,Store L,Germany,2019
27,turnip,vegetables,0.4,kg,35645,914511.2,EUR,Store L,Germany,2019
28,corn,vegetables,0.3,kg,14233,918781.1,EUR,Store L,Germany,2019
29,sweetcorn,vegetables,0.4,kg,68533,946194.3,EUR,Store L,Germany,2019
30,sweet potato,vegetables,0.5,kg,4621,948504.8,EUR,Store L,Germany,2019
31,paprika,vegetables,2.0,kg,21447,991398.8,EUR,Store L,Germany,2019
32,jalepeno,vegetables,2.0,kg,86928,1165254.8,EUR,Store L,Germany,2019
33,ginger,vegetables,1.5,kg,40536,1226058.8,EUR,Store L,Germany,2019
34,garlic,vegetables,1.5,kg,26342,1265571.8,EUR,Store L,Germany,2019
35,peas,vegetables,3.0,kg,12424,1302843.8,EUR,Store L,Germany,2019
36,eggplant,vegetables,1.5,kg,22093,1335983.3,EUR,Store L,Germany,2019
1,banana,fruits,0.5,kg,26286,13143.0,EUR,Store M,Germany,2019
2,apple,fruits,0.7,kg,838,13729.6,EUR,Store M,Germany,2019
3,pear,fruits,0.6,kg,19725,25564.6,EUR,Store M,Germany,2019
4,grapes,fruits,1.2,kg,8462,35719.0,EUR,Store M,Germany,2019
5,orange,fruits,0.8,kg,17784,49946.2,EUR,Store M,Germany,2019
6,kiwi,fruits,0.9,piece,10101,59037.1,EUR,Store M,Germany,2019
7,watermelon,fruits,5.0,kg,90,59487.1,EUR,Store M,Germany,2019
8,pomegranate,fruits,2.5,kg,21564,113397.1,EUR,Store M,Germany,2019
9,pineapple,fruits,1.5,piece,77573,229756.6,EUR,Store M,Germany,2019
10,mango,fruits,2.0,piece,33391,296538.6,EUR,Store M,Germany,2019
11,cucumber,vegetables,0.4,piece,20718,304825.8,EUR,Store M,Germany,2019
12,carrot,vegetables,0.3,kg,85467,330465.9,EUR,Store M,Germany,2019
13,capsicum,vegetables,0.5,kg,25297,343114.4,EUR,Store M,Germany,2019
14,onion,vegetables,0.2,kg,24153,347945.0,EUR,Store M,Germany,2019
15,potato,vegetables,0.3,kg,47162,362093.6,EUR,Store M,Germany,2019
16,lemon,vegetables,0.4,kg,10692,366370.4,EUR,Store M,Germany,2019
17,tomato,vegetables,0.6,kg,11902,373511.6,EUR,Store M,Germany,2019
18,raddish,vegetables,0.3,kg,8159,375959.3,EUR,Store M,Germany,2019
19,beetroot,vegetables,0.4,kg,84418,409726.5,EUR,Store M,Germany,2019
20,cabbage,vegetables,0.5,piece,27091,423272.0,EUR,Store M,Germany,2019
21,lettuce,vegetables,0.6,piece,51432,454131.2,EUR,Store M,Germany,2019
22,spinach,vegetables,0.7,kg,25311,471848.9,EUR,Store M,Germany,2019
23,soy bean,vegetables,0.8,kg,84500,539448.9,EUR,Store M,Germany,2019
24,cauliflower,vegetables,0.6,piece,22267,552809.1,EUR,Store M,Germany,2019
25,bell pepper,vegetables,0.7,kg,37311,578926.8,EUR,Store M,Germany,2019
26,chilli pepper,vegetables,0.5,kg,76724,617288.8,EUR,Store M,Germany,2019
27,turnip,vegetables,0.4,kg,83986,650883.2,EUR,Store M,Germany,2019
28,corn,vegetables,0.3,kg,3847,652037.3,EUR,Store M,Germany,2019
29,sweetcorn,vegetables,0.4,kg,28789,663552.9,EUR,Store M,Germany,2019
30,sweet potato,vegetables,0.5,kg,25594,676349.9,EUR,Store M,Germany,2019
31,paprika,vegetables,2.0,kg,68856,814061.9,EUR,Store M,Germany,2019
32,jalepeno,vegetables,2.0,kg,14223,842507.9,EUR,Store M,Germany,2019
33,ginger,vegetables,1.5,kg,38529,900301.4,EUR,Store M,Germany,2019
34,garlic,vegetables,1.5,kg,2337,903806.9,EUR,Store M,Germany,2019
35,peas,vegetables,3.0,kg,44948,1038650.9,EUR,Store M,Germany,2019
36,eggplant,vegetables,1.5,kg,45658,1107137.9,EUR,Store M,Germany,2019
1,banana,fruits,0.5,kg,30478,15239.0,EUR,Store N,Germany,2019
2,apple,fruits,0.7,kg,54704,53531.8,EUR,Store N,Germany,2019
3,pear,fruits,0.6,kg,48470,82613.8,EUR,Store N,Germany,2019
4,grapes,fruits,1.2,kg,5115,88751.8,EUR,Store N,Germany,2019
5,orange,fruits,0.8,kg,35800,117391.8,EUR,Store N,Germany,2019
6,kiwi,fruits,0.9,piece,67286,177949.2,EUR,Store N,Germany,2019
7,watermelon,fruits,5.0,kg,15348,254689.2,EUR,Store N,Germany,2019
8,pomegranate,fruits,2.5,kg,54494,390924.2,EUR,Store N,Germany,2019
9,pineapple,fruits,1.5,piece,79504,510180.2,EUR,Store N,Germany,2019
10,mango,fruits,2.0,piece,7223,524626.2,EUR,Store N,Germany,2019
11,cucumber,vegetables,0.4,piece,80767,556933.0,EUR,Store N,Germany,2019
12,carrot,vegetables,0.3,kg,26117,564768.1,EUR,Store N,Germany,2019
13,capsicum,vegetables,0.5,kg,14767,572151.6,EUR,Store N,Germany,2019
14,onion,vegetables,0.2,kg,32463,578644.2,EUR,Store N,Germany,2019
15,potato,vegetables,0.3,kg,870,578905.2,EUR,Store N,Germany,2019
16,lemon,vegetables,0.4,kg,87286,613819.6,EUR,Store N,Germany,2019
17,tomato,vegetables,0.6,kg,14195,622336.6,EUR,Store N,Germany,2019
18,raddish,vegetables,0.3,kg,5668,624037.0,EUR,Store N,Germany,2019
19,beetroot,vegetables,0.4,kg,68585,651471.0,EUR,Store N,Germany,2019
20,cabbage,vegetables,0.5,piece,31331,667136.5,EUR,Store N,Germany,2019
21,lettuce,vegetables,0.6,piece,51032,697755.7,EUR,Store N,Germany,2019
22,spinach,vegetables,0.7,kg,23501,714206.4,EUR,Store N,Germany,2019
23,soy bean,vegetables,0.8,kg,10927,722948.0,EUR,Store N,Germany,2019
24,cauliflower,vegetables,0.6,piece,7612,727515.2,EUR,Store N,Germany,2019
25,bell pepper,vegetables,0.7,kg,32327,750144.1,EUR,Store N,Germany,2019
26,chilli pepper,vegetables,0.5,kg,10072,755180.1,EUR,Store N,Germany,2019
27,turnip,vegetables,0.4,kg,4944,757157.7,EUR,Store N,Germany,2019
28,corn,vegetables,0.3,kg,24450,764492.7,EUR,Store N,Germany,2019
29,sweetcorn,vegetables,0.4,kg,5109,766536.3,EUR,Store N,Germany,2019
30,sweet potato,vegetables,0.5,kg,7768,770420.3,EUR,Store N,Germany,2019
31,paprika,vegetables,2.0,kg,5390,781200.3,EUR,Store N,Germany,2019
32,jalepeno,vegetables,2.0,kg,47996,877192.3,EUR,Store N,Germany,2019
33,ginger,vegetables,1.5,kg,31025,923729.8,EUR,Store N,Germany,2019
34,garlic,vegetables,1.5,kg,35019,976258.3,EUR,Store N,Germany,2019
35,peas,vegetables,3.0,kg,52816,1134706.3,EUR,Store N,Germany,2019
36,eggplant,vegetables,1.5,kg,33706,1185265.3,EUR,Store N,Germany,2019
1,banana,fruits,0.5,kg,16781,8390.5,EUR,Store O,Germany,2019
2,apple,fruits,0.7,kg,38306,35204.7,EUR,Store O,Germany,2019
3,pear,fruits,0.6,kg,14469,43886.1,EUR,Store O,Germany,2019
4,grapes,fruits,1.2,kg,12628,59039.7,EUR,Store O,Germany,2019
5,orange,fruits,0.8,kg,77662,121169.3,EUR,Store O,Germany,2019
6,kiwi,fruits,0.9,piece,10583,130694.0,EUR,Store O,Germany,2019
7,watermelon,fruits,5.0,kg,21987,240629.0,EUR,Store O,Germany,2019
8,pomegranate,fruits,2.5,kg,4323,251436.5,EUR,Store O,Germany,2019
9,pineapple,fruits,1.5,piece,12418,270063.5,EUR,Store O,Germany,2019
10,mango,fruits,2.0,piece,15528,301119.5,EUR,Store O,Germany,2019
11,cucumber,vegetables,0.4,piece,44615,318965.5,EUR,Store O,Germany,2019
12,carrot,vegetables,0.3,kg,19947,324949.6,EUR,Store O,Germany,2019
13,capsicum,vegetables,0.5,kg,45208,347553.6,EUR,Store O,Germany,2019
14,onion,vegetables,0.2,kg,37101,354973.8,EUR,Store O,Germany,2019
15,potato,vegetables,0.3,kg,17136,360114.6,EUR,Store O,Germany,2019
16,lemon,vegetables,0.4,kg,69792,388031.4,EUR,Store O,Germany,2019
17,tomato,vegetables,0.6,kg,4965,391010.4,EUR,Store O,Germany,2019
18,raddish,vegetables,0.3,kg,484,391155.6,EUR,Store O,Germany,2019
19,beetroot,vegetables,0.4,kg,4101,392796.0,EUR,Store O,Germany,2019
20,cabbage,vegetables,0.5,piece,64685,425138.5,EUR,Store O,Germany,2019
21,lettuce,vegetables,0.6,piece,23320,439130.5,EUR,Store O,Germany,2019
22,spinach,vegetables,0.7,kg,22508,454886.1,EUR,Store O,Germany,2019
23,soy bean,vegetables,0.8,kg,18074,469345.3,EUR,Store O,Germany,2019
24,cauliflower,vegetables,0.6,piece,52531,500863.9,EUR,Store O,Germany,2019
25,bell pepper,vegetables,0.7,kg,32802,523825.3,EUR,Store O,Germany,2019
26,chilli pepper,vegetables,0.5,kg,10336,528993.3,EUR,Store O,Germany,2019
27,turnip,vegetables,0.4,kg,12039,533808.9,EUR,Store O,Germany,2019
28,corn,vegetables,0.3,kg,6952,535894.5,EUR,Store O,Germany,2019
29,sweetcorn,vegetables,0.4,kg,36617,550541.3,EUR,Store O,Germany,2019
30,sweet potato,vegetables,0.5,kg,71793,586437.8,EUR,Store O,Germany,2019
31,paprika,vegetables,2.0,kg,4874,596185.8,EUR,Store O,Germany,2019
32,jalepeno,vegetables,2.0,kg,17111,630407.8,EUR,Store O,Germany,2019
33,ginger,vegetables,1.5,kg,139,630616.3,EUR,Store O,Germany,2019
34,garlic,vegetables,1.5,kg,10032,645664.3,EUR,Store O,Germany,2019
35,peas,vegetables,3.0,kg,9760,674944.3,EUR,Store O,Germany,2019
36,eggplant,vegetables,1.5,kg,21887,707774.8,EUR,Store O,Germany,2019
1,banana,fruits,0.5,kg,46272,23136.0,EUR,Store A,Germany,2020
2,apple,fruits,0.7,kg,28723,43242.1,EUR,Store A,Germany,2020
3,pear,fruits,0.6,kg,11864,50360.5,EUR,Store A,Germany,2020
4,grapes,fruits,1.2,kg,26691,82389.7,EUR,Store A,Germany,2020
5,orange,fruits,0.8,kg,38996,113586.5,EUR,Store A,Germany,2020
6,kiwi,fruits,0.9,piece,12551,124882.4,EUR,Store A,Germany,2020
7,watermelon,fruits,5.0,kg,7441,162087.4,EUR,Store A,Germany,2020
8,pomegranate,fruits,2.5,kg,75661,351239.9,EUR,Store A,Germany,2020
9,pineapple,fruits,1.5,piece,29275,395152.4,EUR,Store A,Germany,2020
10,mango,fruits,2.0,piece,70613,536378.4,EUR,Store A,Germany,2020
11,cucumber,vegetables,0.4,piece,34365,550124.4,EUR,Store A,Germany,2020
12,carrot,vegetables,0.3,kg,19949,556109.1,EUR,Store A,Germany,2020
13,capsicum,vegetables,0.5,kg,4357,558287.6,EUR,Store A,Germany,2020
14,onion,vegetables,0.2,kg,11113,560510.2,EUR,Store A,Germany,2020
15,potato,vegetables,0.3,kg,15072,565031.8,EUR,Store A,Germany,2020
16,lemon,vegetables,0.4,kg,16483,571625.0,EUR,Store A,Germany,2020
17,tomato,vegetables,0.6,kg,26705,587648.0,EUR,Store A,Germany,2020
18,raddish,vegetables,0.3,kg,47336,601848.8,EUR,Store A,Germany,2020
19,beetroot,vegetables,0.4,kg,24506,611651.2,EUR,Store A,Germany,2020
20,cabbage,vegetables,0.5,piece,27800,625551.2,EUR,Store A,Germany,2020
21,lettuce,vegetables,0.6,piece,76067,671191.4,EUR,Store A,Germany,2020
22,spinach,vegetables,0.7,kg,28665,691256.9,EUR,Store A,Germany,2020
23,soy bean,vegetables,0.8,kg,25321,711513.7,EUR,Store A,Germany,2020
24,cauliflower,vegetables,0.6,piece,25720,726945.7,EUR,Store A,Germany,2020
25,bell pepper,vegetables,0.7,kg,20887,741566.6,EUR,Store A,Germany,2020
26,chilli pepper,vegetables,0.5,kg,29498,756315.6,EUR,Store A,Germany,2020
27,turnip,vegetables,0.4,kg,12950,761495.6,EUR,Store A,Germany,2020
28,corn,vegetables,0.3,kg,18669,767096.3,EUR,Store A,Germany,2020
29,sweetcorn,vegetables,0.4,kg,20031,775108.7,EUR,Store A,Germany,2020
30,sweet potato,vegetables,0.5,kg,16016,783116.7,EUR,Store A,Germany,2020
31,paprika,vegetables,2.0,kg,9224,801564.7,EUR,Store A,Germany,2020
32,jalepeno,vegetables,2.0,kg,29424,860412.7,EUR,Store A,Germany,2020
33,ginger,vegetables,1.5,kg,28744,903528.7,EUR,Store A,Germany,2020
34,garlic,vegetables,1.5,kg,15249,926402.2,EUR,Store A,Germany,2020
35,peas,vegetables,3.0,kg,23176,995930.2,EUR,Store A,Germany,2020
36,eggplant,vegetables,1.5,kg,37977,1052895.7,EUR,Store A,Germany,2020
1,banana,fruits,0.5,kg,14304,7152.0,EUR,Store B,Germany,2020
2,apple,fruits,0.7,kg,24745,24473.5,EUR,Store B,Germany,2020
3,pear,fruits,0.6,kg,3583,26623.3,EUR,Store B,Germany,2020
4,grapes,fruits,1.2,kg,21761,52736.5,EUR,Store B,Germany,2020
5,orange,fruits,0.8,kg,75198,112894.9,EUR,Store B,Germany,2020
6,kiwi,fruits,0.9,piece,33534,143075.5,EUR,Store B,Germany,2020
7,watermelon,fruits,5.0,kg,76961,527880.5,EUR,Store B,Germany,2020
8,pomegranate,fruits,2.5,kg,47545,646743.0,EUR,Store B,Germany,2020
9,pineapple,fruits,1.5,piece,47401,717844.5,EUR,Store B,Germany,2020
10,mango,fruits,2.0,piece,20454,758752.5,EUR,Store B,Germany,2020
11,cucumber,vegetables,0.4,piece,27998,769951.7,EUR,Store B,Germany,2020
12,carrot,vegetables,0.3,kg,52763,785780.6,EUR,Store B,Germany,2020
13,capsicum,vegetables,0.5,kg,917,786239.1,EUR,Store B,Germany,2020
14,onion,vegetables,0.2,kg,28430,791925.1,EUR,Store B,Germany,2020
15,potato,vegetables,0.3,kg,59702,809835.7,EUR,Store B,Germany,2020
16,lemon,vegetables,0.4,kg,490,810031.7,EUR,Store B,Germany,2020
17,tomato,vegetables,0.6,kg,14719,818863.1,EUR,Store B,Germany,2020
18,raddish,vegetables,0.3,kg,52015,834467.6,EUR,Store B,Germany,2020
19,beetroot,vegetables,0.4,kg,12623,839516.8,EUR,Store B,Germany,2020
20,cabbage,vegetables,0.5,piece,22352,850692.8,EUR,Store B,Germany,2020
21,lettuce,vegetables,0.6,piece,43035,876513.8,EUR,Store B,Germany,2020
22,spinach,vegetables,0.7,kg,290,876716.8,EUR,Store B,Germany,2020
23,soy bean,vegetables,0.8,kg,52065,918368.8,EUR,Store B,Germany,2020
24,cauliflower,vegetables,0.6,piece,14613,927136.6,EUR,Store B,Germany,2020
25,bell pepper,vegetables,0.7,kg,53303,964448.7,EUR,Store B,Germany,2020
26,chilli pepper,vegetables,0.5,kg,7941,968419.2,EUR,Store B,Germany,2020
27,turnip,vegetables,0.4,kg,32476,981409.6,EUR,Store B,Germany,2020
28,corn,vegetables,0.3,kg,49974,996401.8,EUR,Store B,Germany,2020
29,sweetcorn,vegetables,0.4,kg,29422,1008170.6,EUR,Store B,Germany,2020
30,sweet potato,vegetables,0.5,kg,46879,1031610.1,EUR,Store B,Germany,2020
31,paprika,vegetables,2.0,kg,14082,1059774.1,EUR,Store B,Germany,2020
32,jalepeno,vegetables,2.0,kg,15635,1091044.1,EUR,Store B,Germany,2020
33,ginger,vegetables,1.5,kg,62597,1184939.6,EUR,Store B,Germany,2020
34,garlic,vegetables,1.5,kg,36835,1240192.1,EUR,Store B,Germany,2020
35,peas,vegetables,3.0,kg,26986,1321150.1,EUR,Store B,Germany,2020
36,eggplant,vegetables,1.5,kg,16877,1346465.6,EUR,Store B,Germany,2020
1,banana,fruits,0.5,kg,17130,8565.0,EUR,Store C,Germany,2020
2,apple,fruits,0.7,kg,19162,21978.4,EUR,Store C,Germany,2020
3,pear,fruits,0.6,kg,44910,48924.4,EUR,Store C,Germany,2020
4,grapes,fruits,1.2,kg,24844,78737.2,EUR,Store C,Germany,2020
5,orange,fruits,0.8,kg,57236,124526.0,EUR,Store C,Germany,2020
6,kiwi,fruits,0.9,piece,76254,193154.6,EUR,Store C,Germany,2020
7,watermelon,fruits,5.0,kg,17187,279089.6,EUR,Store C,Germany,2020
8,pomegranate,fruits,2.5,kg,68252,449719.6,EUR,Store C,Germany,2020
9,pineapple,fruits,1.5,piece,4445,456387.1,EUR,Store C,Germany,2020
10,mango,fruits,2.0,piece,28398,513183.1,EUR,Store C,Germany,2020
11,cucumber,vegetables,0.4,piece,20997,521581.9,EUR,Store C,Germany,2020
12,carrot,vegetables,0.3,kg,70774,542814.1,EUR,Store C,Germany,2020
13,capsicum,vegetables,0.5,kg,78572,582100.1,EUR,Store C,Germany,2020
14,onion,vegetables,0.2,kg,7265,583553.1,EUR,Store C,Germany,2020
15,potato,vegetables,0.3,kg,22960,590441.1,EUR,Store C,Germany,2020
16,lemon,vegetables,0.4,kg,3907,592003.9,EUR,Store C,Germany,2020
17,tomato,vegetables,0.6,kg,1304,592786.3,EUR,Store C,Germany,2020
18,raddish,vegetables,0.3,kg,727,593004.4,EUR,Store C,Germany,2020
19,beetroot,vegetables,0.4,kg,46068,611431.6,EUR,Store C,Germany,2020
20,cabbage,vegetables,0.5,piece,46649,634756.1,EUR,Store C,Germany,2020
21,lettuce,vegetables,0.6,piece,21916,647905.7,EUR,Store C,Germany,2020
22,spinach,vegetables,0.7,kg,86343,708345.8,EUR,Store C,Germany,2020
23,soy bean,vegetables,0.8,kg,89293,779780.2,EUR,Store C,Germany,2020
24,cauliflower,vegetables,0.6,piece,55328,812977.0,EUR,Store C,Germany,2020
25,bell pepper,vegetables,0.7,kg,27359,832128.3,EUR,Store C,Germany,2020
26,chilli pepper,vegetables,0.5,kg,51292,857774.3,EUR,Store C,Germany,2020
27,turnip,vegetables,0.4,kg,20796,866092.7,EUR,Store C,Germany,2020
28,corn,vegetables,0.3,kg,32877,875955.8,EUR,Store C,Germany,2020
29,sweetcorn,vegetables,0.4,kg,77580,906987.8,EUR,Store C,Germany,2020
30,sweet potato,vegetables,0.5,kg,21760,917867.8,EUR,Store C,Germany,2020
31,paprika,vegetables,2.0,kg,55421,1028709.8,EUR,Store C,Germany,2020
32,jalepeno,vegetables,2.0,kg,59193,1147095.8,EUR,Store C,Germany,2020
33,ginger,vegetables,1.5,kg,19625,1176533.3,EUR,Store C,Germany,2020
34,garlic,vegetables,1.5,kg,49276,1250447.3,EUR,Store C,Germany,2020
35,peas,vegetables,3.0,kg,24667,1324448.3,EUR,Store C,Germany,2020
36,eggplant,vegetables,1.5,kg,6989,1334931.8,EUR,Store C,Germany,2020
1,banana,fruits,0.5,kg,72530,36265.0,EUR,Store D,Germany,2020
2,apple,fruits,0.7,kg,7324,41391.8,EUR,Store D,Germany,2020
